entity,added,deleted,commits
compiler/crates/react_hermes_parser/tests/fixtures/unused-conditional.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-freeze-mutable-lambda-mutate-local.js,0,9,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.todo-useMemo-with-optional.expect.md,0,32,1
fixtures/eslint/yarn.lock,0,853,1
compiler/crates/react_hermes_parser/tests/fixtures/lambda-mutate-shadowed-object.js,0,11,1
compiler/crates/react_hermes_parser/tests/fixtures/array-join.js,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-if-else.js.snap,0,277,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@for-of-mutate.js.snap,0,434,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-capture-func-passed-to-jsx.js,0,11,1
compiler/crates/react_hermes_parser/tests/fixtures/declare-reassign-variable-in-function-declaration.js,0,8,1
packages/eslint-plugin-react-hooks/src/{ => rules}/ExhaustiveDeps.ts,0,0,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@constructor.js.snap,0,478,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@type-cast-expression.flow.js.snap,0,357,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@concise-arrow-expr.js.snap,0,316,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-jsx-in-try-with-catch.expect.md,0,31,1
compiler/crates/react_hermes_parser/tests/fixtures/escape-analysis-not-conditional-test.js,0,5,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => infer-effect-dependencies}/infer-deps-custom-config.expect.md,0,0,1
packages/react-reconciler/src/ReactFiberContext.js,0,8,1
compiler/crates/react_fixtures/tests/snapshots/fixtures_test__fixtures@function-expressions.js.snap,0,94,1
compiler/packages/babel-plugin-react-compiler/src/TypeInference/PropagatePhiTypes.ts,0,110,1
"""compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/functionexpr\342\200\223conditional-access.expect.md""",0,58,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.validate-memoized-effect-deps-invalidated-dep-value.js,0,19,1
compiler/crates/react_hermes_parser/tests/fixtures/fbt-params-complex-param-value.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useMemo-if-else-multiple-return.js.snap,0,333,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.babel-existing-react-namespace-import.js.snap,0,756,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-member-expr.js.snap,0,296,1
compiler/crates/react_estree/src/generated_extensions.rs,0,149,1
compiler/crates/react_fixtures/tests/fixtures/constant-propagation.js,0,60,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-deps-join-uncond-scopes-cond-deps.js.snap,0,410,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@overlapping-scopes-interleaved.js.snap,0,275,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-reference-changes-type.js,0,9,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-func-alias-receiver-mutate.js,0,10,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-variable-in-nested-function.js,0,9,1
compiler/crates/react_hermes_parser/tests/fixtures/error.hooks-with-React-namespace.js,0,4,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-property-mutate-alias.js,0,10,1
packages/eslint-plugin-react-hooks/src/{ => rules}/RulesOfHooks.ts,0,0,1
scripts/perf-counters/Makefile,0,3,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-for.js,0,7,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/object-method-shorthand-3.expect.md~051f3e57 ([hir] Do not memoize object methods separately),0,47,1
compiler/Cargo.lock,0,1217,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@array-join.js.snap,0,331,1
compiler/crates/react_hermes_parser/tests/fixtures/optional-call-chained.js,0,3,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@complex-while.js.snap,0,237,1
compiler/crates/react_hermes_parser/tests/fixtures/conditional-break.js,0,53,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@type-binary-operator.js.snap,0,245,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useState-pruned-dependency-change-detect.expect.md,0,52,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@property-call-spread.js.snap,0,239,1
scripts/eslint-rules/__tests__/no-to-warn-dev-within-to-throw-test.internal.js,0,31,1
compiler/crates/react_build_hir/src/context.rs,0,44,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-freeze-conditionally-mutable-lambda.js,0,16,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@object-pattern-params.js.snap,0,360,1
compiler/crates/react_hermes_parser/tests/fixtures/do-while-simple.js,0,9,1
compiler/crates/react_hermes_parser/tests/fixtures/conditional-set-state-in-render.js,0,14,1
scripts/perf-counters/index.js,0,3,1
compiler/crates/react_hermes_parser/tests/fixtures/simple-alias.js,0,11,1
compiler/crates/react_semantic_analysis/src/scope_manager.rs,0,560,1
fixtures/eslint/index.js,0,26,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/object-method-shorthand-3.expect.md,0,1,1
compiler/crates/react_semantic_analysis/tests/analysis_test.rs,0,51,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@for-of-break.js.snap,0,205,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@function-param-assignment-pattern.js.snap,0,162,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@infer-phi-primitive.js.snap,0,287,1
compiler/crates/react_hermes_parser/tests/fixtures/babel-existing-react-import.js,0,15,1
compiler/crates/react_hermes_parser/tests/fixtures/optional-call.js,0,6,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-complex-single-if.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@regexp-literal.js.snap,0,368,1
compiler/crates/react_hermes_parser/tests/fixtures/destructure-direct-reassignment.js,0,7,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/switch-non-final-default.expect.md,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@infer-global-object.js.snap,0,554,1
compiler/crates/react_fixtures/tests/snapshots/fixtures_test__fixtures@for-statement.js.snap,0,54,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@array-map-frozen-array.js.snap,0,329,1
compiler/crates/react_hermes_parser/tests/fixtures/nonoptional-load-from-optional-memberexpr.js,0,8,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@method-call-fn-call.js.snap,0,393,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useMemo-inverted-if.js.snap,0,342,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-renaming-ternary.js,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@bug_object-pattern.js.snap,0,232,1
compiler/crates/react_fixtures/tests/fixtures/ssa-reassign-if.js,0,16,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-renaming-ternary-destruction-with-mutation.js.snap,0,518,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-cfg-nested-ifelse-missing.js.snap,0,433,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-renaming-ternary-with-mutation.js,0,7,1
compiler/crates/react_hir/Cargo.toml,0,22,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useEffect-nested-lambdas.js.snap,0,807,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/retry-lint-comparison/error.infer-effect-deps-with-rule-violation--lint.js,0,20,1
compiler/crates/react_hermes_parser/tests/fixtures/expression-with-assignment.js,0,4,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-cascading-eliminated-phis.js,0,15,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@alias-nested-member-path.js.snap,0,310,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-newexpression.js,0,8,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@computed-store-alias.js.snap,0,339,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@simple.js.snap,0,213,1
compiler/crates/react_hermes_parser/tests/fixtures/sketchy-code-rules-of-hooks.js,0,6,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/codegen-emit-imports-same-source.js,0,5,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@unary-expr.js.snap,0,867,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@array-properties.js.snap,0,460,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-function-runs-inference.js,0,5,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@switch.js.snap,0,767,1
compiler/crates/react_hermes_parser/tests/fixtures/chained-assignment-context-variable.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@hook-call.js.snap,0,417,1
compiler/crates/react_hermes_parser/tests/fixtures/timers.js,0,10,1
compiler/crates/react_hermes_parser/tests/fixtures/early-return.js,0,8,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@trivial.js.snap,0,88,1
"""compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/functionexpr\342\200\223conditional-access.js""",0,13,1
compiler/crates/react_hermes_parser/tests/fixtures/error.mutate-captured-arg-separately.js,0,10,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ref-current-not-added-to-dep-2.js.snap,0,349,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@optional-call-simple.js.snap,0,109,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/propagate-scope-deps-hir-fork/switch-non-final-default.expect.md,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ternary-assignment-expression.js.snap,0,269,1
compiler/crates/react_hermes_parser/tests/fixtures/lambda-capture-returned-alias.js,0,18,1
compiler/packages/babel-plugin-react-compiler/src/Inference/InferAliasForPhis.ts,0,27,1
packages/react-server-dom-turbopack/src/client/ReactFlightClientConfigBundlerNode.js,0,162,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useMemo-named-function.js.snap,0,157,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@arrow-function-expr-gating-test.js.snap,0,191,1
compiler/crates/react_hermes_parser/tests/fixtures/reassignment-separate-scopes.js,0,25,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@same-variable-as-dep-and-redeclare.js.snap,0,791,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/module-scoped-bindings.expect.md,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@return-conditional.js.snap,0,173,1
compiler/packages/babel-plugin-react-compiler/src/ReactiveScopes/visitors.ts,0,25,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@gating-test.js.snap,0,484,1
compiler/crates/react_hermes_parser/tests/fixtures/tagged-template-literal.js,0,16,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/type-annotations/type-annotation-as-number_.flow.expect.md,0,40,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@timers.js.snap,0,417,1
scripts/perf-counters/src/thread-local.h,0,760,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@escape-analysis-non-escaping-interleaved-allocating-dependency.js.snap,0,378,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@lambda-capture-returned-alias.js.snap,0,510,1
compiler/crates/react_hermes_parser/tests/fixtures/reduce-reactive-cond-memberexpr-join.js,0,17,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@call.js.snap,0,478,1
compiler/crates/react_hermes_parser/tests/fixtures/property-call-spread.js,0,4,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@multi-arrow-expr-export-gating-test.js.snap,0,412,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/type-annotations/todo_type-annotations-props.ts,0,12,1
compiler/crates/react_hermes_parser/Cargo.toml,0,23,1
compiler/crates/react_hermes_parser/tests/fixtures/holey-array-pattern-dce.js,0,4,1
compiler/crates/react_hermes_parser/tests/fixtures/repro-scope-missing-mutable-range.js,0,10,1
compiler/crates/react_hermes_parser/tests/fixtures/for-return.js,0,5,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capitalized-function-allowlist.js,0,19,1
scripts/perf-counters/binding.gyp,0,15,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-pass-ref-to-function.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-ref-in-callback-invoked-during-render.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-cfg-switch-missing-case.js.snap,0,513,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-assign-hook-to-local.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/overlapping-scopes-interleaved.js,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@escape-analysis-not-if-test.js.snap,0,345,1
compiler/crates/react_hir/src/print.rs,0,401,1
compiler/crates/react_hermes_parser/tests/fixtures/computed-store-alias.js,0,7,1
compiler/crates/react_hermes_parser/tests/fixtures/constant-propagation-into-function-expressions.js,0,7,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@function-declaration-simple.js.snap,0,297,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@escape-analysis-logical.js.snap,0,335,1
packages/react-native-renderer/src/__mocks__/react-native/Libraries/ReactPrivate/TextInputState.js,0,18,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.invalid-ternary-with-hook-values.js.snap,0,184,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useState-unpruned-dependency.js,0,22,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/transform-fire/deep-scope.js,0,22,1
compiler/crates/react_hermes_parser/tests/fixtures/inadvertent-mutability-readonly-lambda.js,0,13,1
packages/react-native-renderer/src/ReactNativeGlobalResponderHandler.js,0,24,1
packages/react-devtools-shared/src/devtools/views/Components/NativeStyleEditor/StyleEditor.css,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@extend-scopes-if.js.snap,0,365,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-function-alias-computed-load.js.snap,0,282,1
compiler/crates/react_optimization/Cargo.toml,0,24,1
compiler/crates/react_estree/src/visit.rs,0,537,1
compiler/crates/react_fixtures/tests/snapshots/fixtures_test__fixtures@simple-function.js.snap,0,46,1
compiler/crates/react_hermes_parser/tests/fixtures/sequentially-constant-progagatable-if-test-conditions.js,0,34,1
compiler/crates/react_hermes_parser/tests/fixtures/while-property.js,0,7,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@for-of-destructure.js.snap,0,449,1
compiler/crates/react_hermes_parser/tests/parser_test.rs,0,26,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@method-call.js.snap,0,324,1
compiler/crates/react_fixtures/tests/snapshots/fixtures_test__fixtures@constant-propagation.js.snap,0,198,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@delete-property.js.snap,0,279,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useMemo-independently-memoizeable.js.snap,0,443,1
